customer_ID,predicted_pd,actual_default,risk_tier_quantile,risk_tier_business_rule,risk_tier_primary,primary_method
9fd7215984029a37efda7cb34dec05f203b5e5a5855c4b294620555a65548aab,0.029375,0,Subprime,Prime,Prime,business_rule
9fd723181a1248afc079234c969a99badcc2182f68720f76b0b621adf0905c5a,0.772449,1,High Risk,High Risk,High Risk,business_rule
9fd72cebef8e578912a744e03be7423c384d0ae55b63a7362e24ab4cffc0511f,0.269653,0,Subprime,Subprime,Subprime,business_rule
9fd7345e52c27a49d57b8a41de80e4ee8d508d1fdee1f9513ffc8a9899a12b6f,0.006639,0,Near-Prime,Prime,Prime,business_rule
9fd75bc97e766e5ea43fdc6eddea96ef9be41b3270731d2b672b71f4eba2aaee,0.005171,0,Near-Prime,Prime,Prime,business_rule
9fd7ee478c79ae5ef6dd3808c2315fbe6fa9721dee1216164fbd03bb028e8942,0.000704,0,Prime,Prime,Prime,business_rule
9fd98e66488f52d804392ac7b38516381a4e4fe117eddcc5ebebce66fc52aaf5,0.033144,0,Subprime,Prime,Prime,business_rule
9fda4d5e5a487bbe4d4594a2195c1b11e4825440cc22e84dd97085913b042969,0.502359,0,Subprime,High Risk,High Risk,business_rule
9fda5683f9cac6d12810f8bb6933a7018d15f4b05877e7dfbf2e14748e6d0db2,0.000707,0,Prime,Prime,Prime,business_rule
9fdc2feefab7af7f8486e86275a7beb2d59b320689272c8dc83cc7c7dc454734,0.043976,0,Subprime,Prime,Prime,business_rule
9fdc319763355c143e93308bb2ff9860119030fa4b91b2c60a87d538410c71b4,0.001073,0,Prime,Prime,Prime,business_rule
9fdcb9ed1704eeaff322ba541b45d980668d5b4c851f8a8442d0b12e7eb2baf2,0.13632,1,Subprime,Near-Prime,Near-Prime,business_rule
9fdd15f47d3c76e97a21959e84e55fffdf31357fe22c33e03b02857d8344969e,0.005317,0,Near-Prime,Prime,Prime,business_rule
9fdd49e658d7cca7120b76f4f21eb4de01071c6c040d657d5137d600526fe4bb,0.009152,0,Near-Prime,Prime,Prime,business_rule
9fdd4bc95289dbdb836807c4d4bc57449414e24d4f3547415c2c280c766fdb5e,0.001833,0,Prime,Prime,Prime,business_rule
9fe0440deb3618dc444f3866056969e0c90feaae661eda25631cb0571b586d09,0.001241,0,Prime,Prime,Prime,business_rule
9fe0863cbc12769e6fb480e85eeb77873d94cc03d782206fd4c37a7e9d6bd5e9,0.025145,0,Near-Prime,Prime,Prime,business_rule
9fe1fb32448d24596903a10e2166152d7c9db423c34c7dc135480169927b50bb,0.722458,0,High Risk,High Risk,High Risk,business_rule
9fe2a7e0d75fecd8795af94f4936c26168796a7056801216b0106dfdb7cc2b12,0.002927,0,Prime,Prime,Prime,business_rule
9fe55309a53a6bca8e32383a6ded30635a32f0ae350b1535ea420df8d6555abb,0.000848,0,Prime,Prime,Prime,business_rule
9fe7ab5f69690261a36c0263362062204fadef9f2fe41c11e13a1343c979b706,0.002324,0,Prime,Prime,Prime,business_rule
9fe7b7bacb128b9bbf7ffbae16291de6d5bc2a78c440ce050f08d22671061070,0.016501,0,Near-Prime,Prime,Prime,business_rule
9fe8d51f0beb009f4eef5e1dd879323520b8f2ecd717b9c0a9f706d65c4e3b70,0.266531,1,Subprime,Subprime,Subprime,business_rule
9fe922704166de1e0cfb5722b28cd4adeb051a8bafd76287d7a5ae12e34a6a58,0.001174,0,Prime,Prime,Prime,business_rule
9fe9ef8639e510d25630a4c0f977bdaf05812c4da059d658c5d119705047e2c9,0.397724,0,Subprime,High Risk,High Risk,business_rule
9fea747721fed4ce275bb858de6a2ab6debab8d18485162f28a26d3c1085cf6d,0.008033,0,Near-Prime,Prime,Prime,business_rule
9feb630b94c5dbe57dc58f701588810bf80a1b0cccbae1f81315c08d7fc4a763,0.00598,0,Near-Prime,Prime,Prime,business_rule
9fed14d377f562d91ed5b91ba954a580edd295c8e5eb632cd99e703c2342823a,0.012912,0,Near-Prime,Prime,Prime,business_rule
9feec2b9e80a774f21b801a91654ca7bd91c044d869730ab2a81f97f2d8aa20e,0.002236,0,Prime,Prime,Prime,business_rule
9fefffb86e575de73e1f790c9484a63f854f5bee66e1e083203e12e5fb0d573f,0.000796,0,Prime,Prime,Prime,business_rule
9ff166356e9cd4e656d3fc2053468ef56fe8d0ba4c98019d39894f7afececf87,0.574197,1,High Risk,High Risk,High Risk,business_rule
9ff226bfe8c83903eb6dc284c3ead7d6e43b6e05933ad8bdd0df04eaa0aa1ad1,0.002956,0,Prime,Prime,Prime,business_rule
9ff35daf1cfce32d1d4c6644850755c0e707ea8512af1e944e1469e18f775bb0,0.001969,0,Prime,Prime,Prime,business_rule
9ff389d81dfdf0a52424140812f6a7a67829e9406da8a7a1d22cbec5903d53c7,0.122613,0,Subprime,Near-Prime,Near-Prime,business_rule
9ff3d7bb73dd3e59be7ddd2c9bbb451326f23d85fac29bdfe6105311ca5ccfb1,0.98851,1,High Risk,High Risk,High Risk,business_rule
9ff45312abb39109feb9e6d6546a4107812c24c278f33300885b2abfd072aa69,0.496426,0,Subprime,High Risk,High Risk,business_rule
9ff45a9e8d2088af313461d05966af31f112bdbb99c13425a80d67b40cdcefc9,0.944586,1,High Risk,High Risk,High Risk,business_rule
9ff47f7e80781b0fad631d7a3033282477c4acb702af07d5dd9ae9d13453ee40,0.199832,0,Subprime,Subprime,Subprime,business_rule
9ff4dac05236be620ac5f6513c84b6f52a9ebafe8cd1e86b732f3aeb78060527,0.990116,1,High Risk,High Risk,High Risk,business_rule
9ff59249778fd10bc0c98bc28e3fd68dc50af68eed04104e6813dbadcb89d814,0.844746,1,High Risk,High Risk,High Risk,business_rule
9ff5f173007f5a9da336ee8b0a4fdcb35ebc765a0a95db747075e668ae6f27e9,0.004617,0,Near-Prime,Prime,Prime,business_rule
9ff60f27afb26db662963d118a85ec32e7e8312eca408a84a6a3d1ef412ef466,0.208017,0,Subprime,Subprime,Subprime,business_rule
9ff79ba7d9b9d1c370eca45ebc0c49a347bc2681cc2caa1ec8993b9e3eb923f3,0.028683,0,Subprime,Prime,Prime,business_rule
9ff7d7bf251fb747a4d66a75a9a410803f4c0f3f6168c3ae5e1248e8d7e7a801,0.000719,0,Prime,Prime,Prime,business_rule
9ff7f7402d1a9612f151eb643a0d78f50cf8223ac4c7f946f734c52b74caedba,0.072823,0,Subprime,Near-Prime,Near-Prime,business_rule
9ff927eaf2f3b154ac99381463c0051983fded4397217c42451f0d542ab79c4d,0.996287,1,High Risk,High Risk,High Risk,business_rule
9ff95b9e128c443fd4715cd4d0f3c27bf507758b99be302345254c3bb8a889a9,0.700072,1,High Risk,High Risk,High Risk,business_rule
9ff9b95dbcfb80cf05cd2bfb64da46435eca0a54f668263122441575162c02c7,0.001201,0,Prime,Prime,Prime,business_rule
9ff9cd35900ce77754d72abb212d9a26eccf35fb98a83a50f21334ceb939344d,0.002819,0,Prime,Prime,Prime,business_rule
9ffb5081e1b9918d5e8be41f38eb753c8273f5c025e399749777eafb64c2ae7c,0.869467,1,High Risk,High Risk,High Risk,business_rule
9ffc27d6eabc40aa99ec8c733042f643ef7a33797c91b39abb07084a9506a56f,0.00312,0,Near-Prime,Prime,Prime,business_rule
9ffc33c536e47fd1f81174b59eb844360eebabfff932d42bd5034e5013fb2f51,0.88958,1,High Risk,High Risk,High Risk,business_rule
9ffc86b0496170abe1cbaa6f591d95b821debd280b99a22f1d4870a666f39d18,0.002445,0,Prime,Prime,Prime,business_rule
9ffd40146938806eecf690d9cdd0613b311a99036a02646f64012b5efa792e48,0.613702,1,High Risk,High Risk,High Risk,business_rule
9ffd8e6e4e2cc62ad5513aeef5e01be61f2d07ceb4383019e018e41e441e9e85,0.903208,0,High Risk,High Risk,High Risk,business_rule
9ffec775ec361580b165a38a64996cef3f6ef41299812ac582a2dbb2c6a1fe97,0.538892,0,High Risk,High Risk,High Risk,business_rule
9fffc119c642afcc04fb652cb2d5bbb78e2228ba68ecd544d15d57e43a92730a,0.002894,0,Prime,Prime,Prime,business_rule
a000104015f240a23a70960fc6c6105f283d0b02d93513c9489dec1dd758be9b,0.385881,1,Subprime,High Risk,High Risk,business_rule
a000d71b4f26a8f861200fce19ee04776154b57ee5f49070d80b521b6827f824,0.005865,0,Near-Prime,Prime,Prime,business_rule
a002e3541fdbf622f700057ac2d79160dfcc39ba39938710e13be60b64804552,0.001491,0,Prime,Prime,Prime,business_rule
a00390cfdae2fbf4c503b08bb441861b473f5b8a9431ef37b9c265cdff5521bf,0.004532,0,Near-Prime,Prime,Prime,business_rule
a004910ffa36a47b1e45518b016c42382b2a63cb4fa3ba1568f6ce45e57b8c4a,0.778977,1,High Risk,High Risk,High Risk,business_rule
a00564390a26c5f0eafdc66174903cb9ddac6ad57449c36919f47bbaf9f99a6c,0.028904,0,Subprime,Prime,Prime,business_rule
a005b4bde38fd36c4fb0d49f76374023077afc8a35b5869aa4a8df682afe7914,0.001945,0,Prime,Prime,Prime,business_rule
a005e77781eb22df6b72dd68bbdbce3bf8a6ba52bea42899472873f7b2fd61b6,0.464491,1,Subprime,High Risk,High Risk,business_rule
a0068db5501040226a868cafb50fab390c897eb58da2b3374edef55db866f047,0.002595,0,Prime,Prime,Prime,business_rule
a006ac91f2358dedb7605db04c91a6569eaa3952bd042548af63c14c4b78cd1a,0.767408,1,High Risk,High Risk,High Risk,business_rule
a007a5d08a98f86511e01e1571ea9953e4ae1fa2786530fe1e30bbf2ebb3734f,0.459721,1,Subprime,High Risk,High Risk,business_rule
a007c3e198cc01adc60c217de20b01668406bf25531df8c724e8eb3e4f34be73,0.994936,1,High Risk,High Risk,High Risk,business_rule
a009037277d9cba564a87a2330352ba9ecbafe899923b0b3bd5a0befbadeda62,0.022741,0,Near-Prime,Prime,Prime,business_rule
a009aea1eb2cdb8bce50470fa74f28c3743cd712e6f6397c55d5e11f472c0189,0.001638,0,Prime,Prime,Prime,business_rule
a00c7579ef367fe6233dc202a2dfa10c96852cf52a8fa1a8d9eaaaff81e597eb,0.003159,0,Near-Prime,Prime,Prime,business_rule
a00cd19b6a689acd5aae0d3e30610a08353db15d86a17a2072e6fa23ab8eb073,0.71377,1,High Risk,High Risk,High Risk,business_rule
a00d054d840ca5ae5d62415d294d0316b5f825f8d6c64caccd23146d0b13a0cb,0.988726,1,High Risk,High Risk,High Risk,business_rule
a00da681fe952a9fc03486d6f01f5be38bbb1cc07ae9fc940503c9409a7a3c3e,0.004457,0,Near-Prime,Prime,Prime,business_rule
a00db4ffdae4a371051e5eaed9d74f3f4c54f63e04e93089a005b2ca5d3f062c,0.809772,1,High Risk,High Risk,High Risk,business_rule
a00ea9192487b04c6c1078b4415331a3364ebaedd2ea6dd6b88534793a88f130,0.001061,0,Prime,Prime,Prime,business_rule
a00f00d77f244fc2de9effceb7b4b2e116b6ad95b60d5c3b4a0aef4bf42fd167,0.045692,0,Subprime,Prime,Prime,business_rule
a00f77cf7c1c478d356d8f43bca58cebc1bac86c62182c36919fbcb56438b1aa,0.003877,0,Near-Prime,Prime,Prime,business_rule
a00f8fa6e85601288c479e2bf08178cc61e6a6a9f7a9ff293374772d81f87dbe,0.02843,0,Subprime,Prime,Prime,business_rule
a013402fc19d349162951edf775b3d478c7fb9dfbeaff00e8d67f81f9616a7cc,0.004544,0,Near-Prime,Prime,Prime,business_rule
a0148be1ad51fadc746b5eb02cb8a90bb4fc462094d8813dbf1dd5e901278fcb,0.007168,0,Near-Prime,Prime,Prime,business_rule
a0152c1ac17fea0ebd07f79712f847e78dcf1d71c4fd8e7bbcc3d1da12163742,0.988299,1,High Risk,High Risk,High Risk,business_rule
a017d3f5d6ce191b17535b748f7039daeacccee365350e64d89e1614c97df7ab,0.003909,0,Near-Prime,Prime,Prime,business_rule
a0188554fd7a2cba3be5b14061a814de719e05592829102206f70e4f63948492,0.48108,1,Subprime,High Risk,High Risk,business_rule
a018f19d9621263af9389de0b4b3548cf377ad851d6c00001d9298edfdde4a35,0.002255,0,Prime,Prime,Prime,business_rule
a01932ab10a73c7cf1f998604104a7824aefeac234c5436e9b392ab54da7f5ec,0.010178,0,Near-Prime,Prime,Prime,business_rule
a01be30983be2c14798a009ab6692f2fa2a571ffb40b28fb6492b90c420ad5eb,0.957135,1,High Risk,High Risk,High Risk,business_rule
a01ce87d3c66c535ccc72aec7f04c506b6b07ef655191dcce1f77903c76223c1,0.002508,0,Prime,Prime,Prime,business_rule
a01d9969322055ebf7436e6582aa11ede162a3813ac7a3f339b1c9b7810b0cde,0.190811,0,Subprime,Subprime,Subprime,business_rule
a01dafbc6dd7cbf69986aa2b04719206fe65b391755f5aa721837228a8d2a50a,0.855069,1,High Risk,High Risk,High Risk,business_rule
a01f6291782c98494f0ac0cfbe5594224bfee2d26153b6100efe46593a7959b6,0.027301,0,Subprime,Prime,Prime,business_rule
a0214d74a363cf5ce1d08f00202e1cf14805def2ee8c5a48566a2cdb09b8b714,0.646621,0,High Risk,High Risk,High Risk,business_rule
a021a44432d83a84a447c238b49addebdccbbab6f5169f4bb6ea026bfe983e90,0.135158,0,Subprime,Near-Prime,Near-Prime,business_rule
a0228a0d5cfe0646674d96e9663c2f2460f017ebb467b12ed4bd7c8c3892cf8d,0.000648,0,Prime,Prime,Prime,business_rule
a022c324e172acdcc7016f8d816e364fa17d5a611d21a3605e1fdc354be9f2dd,0.877079,0,High Risk,High Risk,High Risk,business_rule
a02368bb27822c3d48fec7e473a9f11b5e8936c50d33e97cfff10d06109cfd6f,0.038866,0,Subprime,Prime,Prime,business_rule
a0245a36bd85f0eaebfb276406f7fec43571036d436a072824f475fca4727d35,0.355199,0,Subprime,High Risk,High Risk,business_rule
a024d8c76708647326e7ba025fb0c044a9abd38a14a3121f5096b9f0875633ab,0.000773,0,Prime,Prime,Prime,business_rule
a025b88cc9c76701f7ba72298f6419c7db852bdfc256a40952f636df77c93759,0.091555,0,Subprime,Near-Prime,Near-Prime,business_rule
a027f8e742ee373018af0ed7f993133ad3be1a0f480bd54ce4533a66213da66b,0.952807,1,High Risk,High Risk,High Risk,business_rule
a0282ee406445af5bd3e88949f54a59edfb45b264973ce48c431053440883e6f,0.002916,0,Prime,Prime,Prime,business_rule
a0285e68345c0fab0bbf416ace1753def82c712aeb577a72f85c9f5ba9b3ec9b,0.007187,0,Near-Prime,Prime,Prime,business_rule
a02a2d691ce550e6123120b1d910ad623db812d38a736f8dd8d6785c5b28c878,0.027465,0,Subprime,Prime,Prime,business_rule
a02b0b3bef41af0c4a94e104dcd7f25c7261b8d2eac8de2f94444963d6425245,0.192881,1,Subprime,Subprime,Subprime,business_rule
a02d877d68eef28921192eed75129f49360a21b68f4c27f5521d4f727b0e95e7,0.003801,0,Near-Prime,Prime,Prime,business_rule
a02e0f51824b0eff78f5c032c1fe25807443adffcff63a5288777f60b1a9a70e,0.064665,1,Subprime,Near-Prime,Near-Prime,business_rule
a02e59bf7d407963a37c61408597e719e7aad6190ed139d60ddd53430964165c,0.005818,0,Near-Prime,Prime,Prime,business_rule
a02ed25dec774ced74fdcf5fc8d1e60a40f4c5a2b71209528a1f5b2b7ca55278,0.048524,0,Subprime,Prime,Prime,business_rule
a02f3050f15ec6e165480573615ec3658843e3c1d39abc110508a28bd55cccbd,0.002634,0,Prime,Prime,Prime,business_rule
a0323f51d16ebd8328c57c7281f052ebecf432123d461215ceb1cacf00fe1f07,0.002036,0,Prime,Prime,Prime,business_rule
a032f4fb131b1602aebc095cdd127aee19500f98208a3edf787692fcf76fa556,0.102176,0,Subprime,Near-Prime,Near-Prime,business_rule
a033809da82d8b769262f8f658cc7c728266494faf335e32d1188f1f64765978,0.030803,0,Subprime,Prime,Prime,business_rule
a03617fa27410394e7efee746953122e719fdbb49f9026c3eb20ef67821f53a2,0.006731,0,Near-Prime,Prime,Prime,business_rule
a036456a1a73e1b2ddb3eac28b5d06235697439fba6c59ed0a78bdffab91d878,0.011287,0,Near-Prime,Prime,Prime,business_rule
a0371f70496a4bce21b9e3c5fa1ed23ff58be24f4ffdecd8cfbde6fc395feed9,0.00235,0,Prime,Prime,Prime,business_rule
a038930df2487039557c267a11ec2540511ba172345e7825bab18d5a263a45f7,0.002959,0,Prime,Prime,Prime,business_rule
a038981cdf850569932ac6864780056ab07582ab1be89cebe70ffcc85c517205,0.503324,0,Subprime,High Risk,High Risk,business_rule
a038d74e73ca9eeeed748d1ee2afb578efd789bdf6131ff94fc2dd3dd71a8c62,0.033698,0,Subprime,Prime,Prime,business_rule
a039a2d2fffb352ab411c5ca42fe54565d03ea96847b0f8f1d72d454ff8240b8,0.987601,1,High Risk,High Risk,High Risk,business_rule
a039f50b75d2d8368ca34789d66119cdb0d2e95ac42309470c4736bcb69a4135,0.115249,0,Subprime,Near-Prime,Near-Prime,business_rule
a03a2981fd62be98152a7320a966444f61259f962a2aea982dfc897c29c56b76,0.012498,0,Near-Prime,Prime,Prime,business_rule
a03b2039a26fb3ad1c1d2728c688f018230473c7df92e6260bae47ea74d9c682,0.00076,0,Prime,Prime,Prime,business_rule
a03b2d4bd5f3df16c76f149f7aa1a10a7853337c7fdf7cdbc1c25611f1b8f2ec,0.027471,0,Subprime,Prime,Prime,business_rule
a03bb6a9b47cad6e480561cbc8644d45f66a71347e4256a4ca41e21a356e7c18,0.748181,0,High Risk,High Risk,High Risk,business_rule
a03bcf15c0b4ac6c4d9144cb1eaf22399b60f81bce2dbf4c8c54c079188ccf3e,0.001704,0,Prime,Prime,Prime,business_rule
a03c05847c62ada800582e0727d98e19df1725731a55ef5765b0f65732fc0413,0.604308,1,High Risk,High Risk,High Risk,business_rule
a03cab6b797cc44390620e2b961177ca2e4765f282509f12ead40a92dd21a4dc,0.002418,0,Prime,Prime,Prime,business_rule
a03da026da799ed374b1004755a4237c3efc92c85bdf9fd62cb1abf745360a68,0.214952,1,Subprime,Subprime,Subprime,business_rule
a03e368300e6bdd194a6753be628f9be94305b794476a98af2a52e1af86ea883,0.434865,0,Subprime,High Risk,High Risk,business_rule
a03f13fb1e44130a9a655a9895ecd950bab43545743d9c1949d889740ce5b2a0,0.002633,0,Prime,Prime,Prime,business_rule
a03f9b45eba0ce68fc94627b9983d30be69be62e553f558926b769473a969f0d,0.003981,0,Near-Prime,Prime,Prime,business_rule
a03fa2cae961553a611683f9dae4e82f58547b3d22437f4ff16ffaf0aa6c0175,0.965314,1,High Risk,High Risk,High Risk,business_rule
a0403c4cf86db5d398ad878733bda9e608786f270afb1978feca03ce5f7fb144,0.438824,0,Subprime,High Risk,High Risk,business_rule
a040779a4146b96cb6dbfb1fcc8fedfed20fb7dc4f02a4e7a6670a345217255a,0.921695,1,High Risk,High Risk,High Risk,business_rule
a04082b22144910c2598f878c8282eb8d0c52f290f14cdcb0f57c0208d674464,0.001439,0,Prime,Prime,Prime,business_rule
a040a51344ed9d9be62e44ad107886e95fd32708190129378db594dad4323d40,0.005501,0,Near-Prime,Prime,Prime,business_rule
a0416f5626d4a3f084b8b2acc8f89a417650da8c12616b67ec19b50ba3cfc15f,0.003169,0,Near-Prime,Prime,Prime,business_rule
a042ee4d4896df0f076adfab83dcf8566edb4c35f3e92905b5931e6447364e46,0.705376,1,High Risk,High Risk,High Risk,business_rule
a044bc273e1f9883093d4b4e7b0e518abacb01f7b0af497d02bb1cfe401cac1d,0.001693,0,Prime,Prime,Prime,business_rule
a044c78ca4147a7fb9b0d5507f37322c9ef9fabf4e06a712fd7aea5425f764c1,0.742634,1,High Risk,High Risk,High Risk,business_rule
a044f9646b618ec41c5c1facd5760cee7840520620138d6bfdf7e546b52ae0ed,0.764952,1,High Risk,High Risk,High Risk,business_rule
a0453e1dc610bc12f424cdc4de197195ae62e12b3b3e7fd140deb06b2b209ee4,0.004595,0,Near-Prime,Prime,Prime,business_rule
a045c6e26b3faee61946ca36853354270fdd893ae136ba3ecb376faafc4ab4a6,0.625766,0,High Risk,High Risk,High Risk,business_rule
a046053031cf486502e0bd790e20ed4862cd7a1c7963db25e1d7238c9a56f479,0.009684,0,Near-Prime,Prime,Prime,business_rule
a04681d4e1c78f7073f9b87ef92cad91acc552c7d80c28dfc16649ca4625d08b,0.006021,0,Near-Prime,Prime,Prime,business_rule
a0476c0485352e9b4ca2cba6fcbc5c283ba2a071efad30b4a348102fe181fe99,0.002179,0,Prime,Prime,Prime,business_rule
a047f463dae70bc682e7eb4f30ce538688148a5078aa3e9c5d0a31a322a72748,0.782205,1,High Risk,High Risk,High Risk,business_rule
a049407689056e653ac32d0651e4cd207a5f19114802b67bc360b177e4dc3296,0.004201,0,Near-Prime,Prime,Prime,business_rule
a04a6425be07aa325f552da5b320f9c40de896e771d58fa8ba2cea28eb5b71f0,0.001648,0,Prime,Prime,Prime,business_rule
a04bf29a6b21a74aeb98484e71b2f8b1c58d0dd1f7eb8374d3dbc8aefd6b2dc9,0.926821,1,High Risk,High Risk,High Risk,business_rule
a04c16526346e3c4594a3be362538ab89b2684b9f1d23d5349c0a4529d7db0e1,0.894121,1,High Risk,High Risk,High Risk,business_rule
a04c2b770ea5b11d913c9cab033e0c2378a01ec984bcccc97a94ec652879c998,0.125096,0,Subprime,Near-Prime,Near-Prime,business_rule
a04d2a33d9ca7de4a20b407c138aad2a60d728fdad26e4fa909e08d3d5c7fb74,0.003758,0,Near-Prime,Prime,Prime,business_rule
a04dd6e57dfb7741a09cf8e33e47733ace713fa6b437349c4de454996a50f891,0.012675,0,Near-Prime,Prime,Prime,business_rule
a04e667b076c86c1c9011226e15de1b947ef1d98a5677e1deb2e91b50f0f5ff6,0.002178,0,Prime,Prime,Prime,business_rule
a04f48467318d737e4b13a2a6d12ac1d36a2825ac7f3a1f8e1dfaf148143e15e,0.003872,0,Near-Prime,Prime,Prime,business_rule
a04f49e311dfae598c220d97c772cc41bec073c68dfc9d332e9173055e90631c,0.009688,0,Near-Prime,Prime,Prime,business_rule
a04f76aeff8f03d79bfa6e3078ee0f446de7795105273c92cedad9fde00b71fd,0.001533,0,Prime,Prime,Prime,business_rule
a04fdd652b0e40a234c659dc837bf6f6351fddb3dc877b5f4dce92da9ed10ee5,0.041265,0,Subprime,Prime,Prime,business_rule
a052339fa99f3902438fd3a73fd0a363119e80cd1893626c1b4ff22cf845a195,0.000701,0,Prime,Prime,Prime,business_rule
a05241003650debcf316c6f468150cf7bb8a2715721e677ebd3ccafbb4e5c0f6,0.379377,0,Subprime,High Risk,High Risk,business_rule
a0544ee1e98c55cd3bb1cd47299c2a44a2fa587c995b24d988ed7828a28cf753,0.95788,0,High Risk,High Risk,High Risk,business_rule
a0550e4ca894d90b2214322e5c9f5fc1673ddee044c35e9ce7b7d1bec3f2078f,0.902879,1,High Risk,High Risk,High Risk,business_rule
a05567aa11afd71517b096f5226fb0a7ce68546cdc753f68377338b667f6399c,0.996221,1,High Risk,High Risk,High Risk,business_rule
a056efaf66b61c203260d648b8e889736265557cb45c1194de6865b0556b9879,0.988148,1,High Risk,High Risk,High Risk,business_rule
a0570b601e3605438919ac2a88008f6f2380f3ac3c4129a42497c1213e54a5b5,0.97695,1,High Risk,High Risk,High Risk,business_rule
a0575f38d2056da4cc9f1717e4cb2711ef8f2e8d561919aa8023e3f136e0cd8e,0.633541,0,High Risk,High Risk,High Risk,business_rule
a057fc4577119258ccc9a96da681d6c71d226f1ce01dbc6a80402f72d4b7a73e,0.885733,1,High Risk,High Risk,High Risk,business_rule
a059bcc3c5550bdbe65e1c2a69c36f8d8d723b8be89b4941f6295738ec8af4c7,0.333711,0,Subprime,Subprime,Subprime,business_rule
a059ee4be272f598953e8359cb11fff3dee83b9e2ec4b2df9bfe09ab6efaa3ff,0.544332,0,High Risk,High Risk,High Risk,business_rule
a05a41640258efd4f32c687bc96797028b2733375afab13220baa29a4d5220a9,0.000817,0,Prime,Prime,Prime,business_rule
a05a64c2b2dfd3d2b622c2c82eee921be58bc0af2c28bfdfc2a47d8714876aa1,0.052244,0,Subprime,Near-Prime,Near-Prime,business_rule
a05ad7b17296c67041d944035e44a761206da10277c8e81ae78593f674ca3375,0.001315,0,Prime,Prime,Prime,business_rule
a05c13c5c59c39cc5fde39403b8839e2afd83cc58d7df7a517a17886703667bc,0.001387,0,Prime,Prime,Prime,business_rule
a05c4335b578b5a3694b0a918dabbc0eeb02e2ec044ddf5656fa5c5e7dfb8f8a,0.471661,0,Subprime,High Risk,High Risk,business_rule
a05d37ececd3cc05aff9310997a70b7f810c10f1eb639a976a9e3e256fec96da,0.063504,0,Subprime,Near-Prime,Near-Prime,business_rule
a05d6fad28e735f407608f595a534ddb47adfe8242ef6b60ea0ac233b7b0e652,0.17872,0,Subprime,Subprime,Subprime,business_rule
a05e20418703e1b59176edc54c88b769d3d5fdd7ec58e64da5709669ba19accb,0.0029,0,Prime,Prime,Prime,business_rule
a05f9e164cab941ba50f51a3f0ad2b92173291bd23a442ebd32d526b57d3d78f,0.804522,1,High Risk,High Risk,High Risk,business_rule
a060207601a192fd3b3864fd0765035142a34e77d1923c376f98331a2acf314c,0.109796,0,Subprime,Near-Prime,Near-Prime,business_rule
a06037b07f05f61dbcb061517fef9702cb3e4b9962435b47b4dff20d4f0f2566,0.999031,1,High Risk,High Risk,High Risk,business_rule
a060593062acf344102b81ff34a00a9646bd02ae87e7056cad6a4daa690ff1cb,0.078922,0,Subprime,Near-Prime,Near-Prime,business_rule
a061474cb23b291b4d429e10acba8e1ad6483c60f7682b5af2cb87f5e55047c3,0.024661,0,Near-Prime,Prime,Prime,business_rule
a0615fb81c649a7106f45ec511b6e49bf6d9aa18a017a3b247178b03b049f826,0.015676,0,Near-Prime,Prime,Prime,business_rule
a0616d8e8120eeee922d2749127e63efe2b0803cc39551253db2dd23dcfa93d6,0.049621,0,Subprime,Prime,Prime,business_rule
a061a0de2faed08cf473a20af725edee9621b3d0e2b059be2e74eaa8f7c741b7,0.957109,0,High Risk,High Risk,High Risk,business_rule
a061ebf7b3cacccb4f019f4bf4d2345cba9c73816acd89c1e6d0a9a295875398,0.004404,0,Near-Prime,Prime,Prime,business_rule
a061f3289ed852c0ccd08e60a4975bbab90ed7243472d3d6450af8a520a8dc94,0.968704,1,High Risk,High Risk,High Risk,business_rule
a0629d1b348d0d15f77aa36f0f855f0f6d928b2b71f9608f1d96fcf2e009ea74,0.539987,1,High Risk,High Risk,High Risk,business_rule
a063e82e11b3bbb38b36e5d7865a04f4d0dae666056fc789dbfc6a87c3af6c0f,0.237065,0,Subprime,Subprime,Subprime,business_rule
a064104d36a8d6351f42ffe3fae06b3f29f231a0a845871c752ca0f173bdfe4c,0.036809,0,Subprime,Prime,Prime,business_rule
a06504fa023f19d19ff8f6c1f42d1d7db393a203981bd59071d445544b6507b1,0.001221,0,Prime,Prime,Prime,business_rule
a0650b12b5b35356b5e51605f57adeeb008cd4d0973efc6d8d80d177883bac06,0.001502,0,Prime,Prime,Prime,business_rule
a065173203eff0ce71abdad9159753646b1422abaddd2df33066d7a1ec0d0f23,0.974854,1,High Risk,High Risk,High Risk,business_rule
a065db470e41e3b623ceb2676863900cd3500d382e63e758c4c92f92322ed7e7,0.806443,1,High Risk,High Risk,High Risk,business_rule
a0661a87f797f837ea78b34e3d6479ff1b08229ae51941fc1ee2bccc62c66904,0.280038,0,Subprime,Subprime,Subprime,business_rule
a066458c47034194dc7c3634e449de33241bf800c02cf987fa31e33586a0e8aa,0.002713,0,Prime,Prime,Prime,business_rule
a066be4e5332317f8ee5e0e2c6e3c65a9cd7e380830117d2bfb96d15b9da145e,0.004017,0,Near-Prime,Prime,Prime,business_rule
a06725a77937739c6486fb5833a8cf398ba246dcae62081f18082024b7d13872,0.00095,0,Prime,Prime,Prime,business_rule
a06ad826b4619fa64e3d310a7a2ef4be9b3ace4cc4a7f3997258344229173a89,0.072349,0,Subprime,Near-Prime,Near-Prime,business_rule
